airline_code,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
E5,16963.0,JED,2072,HBE,3410,,0,320
E5,16963.0,KWI,2176,HBE,3410,,0,320
E5,16963.0,RUH,2082,HBE,3410,,0,320
E7,2217.0,BZV,883,PNR,886,,0,ERJ
E7,2217.0,PNR,886,BZV,883,,0,ERJ
E7,2217.0,PNR,886,POG,967,,0,ERJ
E7,2217.0,POG,967,PNR,886,,0,ERJ
E8,20160.0,CSX,3371,DMK,3157,,0,734
E8,20160.0,DMK,3157,CSX,3371,,0,734
E8,20160.0,DMK,3157,HKT,3179,,0,734
E8,20160.0,DMK,3157,KHN,3384,,0,734
E8,20160.0,HKT,3179,DMK,3157,,0,734
E8,20160.0,KHN,3384,DMK,3157,,0,734
E9,11806.0,CUN,1852,MAD,1229,,0,333
E9,11806.0,MAD,1229,CUN,1852,,0,333
E9,11806.0,MAD,1229,PUJ,1760,,0,333
E9,11806.0,PUJ,1760,MAD,1229,,0,333
EB,,CUN,1852,MAD,1229,,0,744
EB,,MAD,1229,BCN,1218,,0,744
EB,,MAD,1229,CUN,1852,,0,744
EB,,MAD,1229,PUJ,1760,,0,744
EB,,PUJ,1760,MAD,1229,,0,744
EF,2324.0,COQ,6795,ULN,3380,,0,DH4
EF,2324.0,MXV,6374,ULN,3380,,0,DH4
EF,2324.0,ULG,7470,ULN,3380,,0,DH4
EF,2324.0,ULN,3380,COQ,6795,,0,DH4
EF,2324.0,ULN,3380,MXV,6374,,0,DH4
EF,2324.0,ULN,3380,ULG,7470,,0,DH4
EF,2324.0,ULN,3380,ULO,7558,,0,DH4
EF,2324.0,ULO,7558,ULN,3380,,0,DH4
EG,2989.0,CIT,2914,LED,2948,,0,320
EG,2989.0,DMB,2911,DME,4029,,0,320
EG,2989.0,DMB,2911,SVX,2975,,0,320
EG,2989.0,DME,4029,TJU,7563,,0,320
EG,2989.0,LED,2948,TJU,7563,,0,320
EG,2989.0,SVX,2975,TJU,7563,,0,320
EG,2989.0,TJU,7563,CIT,2914,,0,320
EG,2989.0,TJU,7563,DME,4029,,0,320
EG,2989.0,TJU,7563,SVX,2975,,0,320
EI,837.0,ABZ,532,DUB,599,Y,0,AT7
EI,837.0,ACE,1055,DUB,599,,0,320
EI,837.0,ACE,1055,ORK,596,,0,320
EI,837.0,ADB,1706,DUB,599,,0,320
EI,837.0,AGP,1230,BHD,467,,0,320
EI,837.0,AGP,1230,DUB,599,,0,330 320
EI,837.0,AGP,1230,ORK,596,,0,320
EI,837.0,AGP,1230,SNN,603,,0,320
EI,837.0,ALC,1212,DUB,599,,0,320
EI,837.0,ALC,1212,ORK,596,,0,320
EI,837.0,AMS,580,DUB,599,,0,320
EI,837.0,AMS,580,ORK,596,,0,320
EI,837.0,ARN,737,DUB,599,,0,320
EI,837.0,ATH,3941,DUB,599,,0,320
EI,837.0,ATL,3682,ORD,3830,Y,0,CR7 ERJ E70
EI,837.0,AUH,2179,DUB,599,Y,0,77W 332
EI,837.0,BCN,1218,DUB,599,,0,320
EI,837.0,BCN,1218,ORK,596,,0,320
EI,837.0,BHD,467,AGP,1230,,0,320
EI,837.0,BHD,467,FAO,1626,,0,320
EI,837.0,BHD,467,LGW,502,,0,320 319
EI,837.0,BHD,467,LHR,507,,0,319
EI,837.0,BHD,467,PMI,3998,,0,320 319
EI,837.0,BHX,469,DUB,599,,0,320
EI,837.0,BHX,469,ORK,596,Y,0,AT7
EI,837.0,BHX,469,SNN,603,Y,0,AT4 AT7
EI,837.0,BIO,1216,DUB,599,,0,320
EI,837.0,BLK,514,DUB,599,Y,0,AT4
EI,837.0,BLQ,1538,DUB,599,,0,320
EI,837.0,BOD,1264,DUB,599,,0,320
EI,837.0,BOH,494,DUB,599,Y,0,AT4
EI,837.0,BOJ,1191,DUB,599,,0,320
EI,837.0,BOS,3448,DUB,599,,0,332 330
EI,837.0,BOS,3448,SNN,603,,0,757
EI,837.0,BRS,490,DUB,599,Y,0,AT7 AT4
EI,837.0,BRS,490,ORK,596,Y,0,AT7
EI,837.0,BRS,490,SNN,603,Y,0,AT4
EI,837.0,BRU,302,DUB,599,,0,320
EI,837.0,BRU,302,ORK,596,,0,320
EI,837.0,BUD,1489,DUB,599,,0,320
EI,837.0,CDG,1382,DUB,599,,0,320 319
EI,837.0,CDG,1382,ORK,596,,0,320
EI,837.0,CFU,1460,DUB,599,,0,320
EI,837.0,CPH,609,DUB,599,,0,320
EI,837.0,CTA,1509,DUB,599,,0,320
EI,837.0,CWL,488,DUB,599,Y,0,AT7
EI,837.0,DBV,1200,DUB,599,,0,320
EI,837.0,DUB,599,ABZ,532,Y,0,AT7
EI,837.0,DUB,599,ACE,1055,,0,320
EI,837.0,DUB,599,ADB,1706,,0,320
EI,837.0,DUB,599,AGP,1230,,0,330 320
EI,837.0,DUB,599,ALC,1212,,0,320
EI,837.0,DUB,599,AMS,580,,0,320
EI,837.0,DUB,599,ARN,737,,0,320
EI,837.0,DUB,599,ATH,3941,,0,320
EI,837.0,DUB,599,AUH,2179,Y,0,77W 332
EI,837.0,DUB,599,BCN,1218,,0,320
EI,837.0,DUB,599,BHX,469,,0,320
EI,837.0,DUB,599,BIO,1216,,0,320
EI,837.0,DUB,599,BLK,514,Y,0,AT4
EI,837.0,DUB,599,BLQ,1538,,0,320
EI,837.0,DUB,599,BOD,1264,,0,320
EI,837.0,DUB,599,BOH,494,Y,0,AT4
EI,837.0,DUB,599,BOJ,1191,,0,320
EI,837.0,DUB,599,BOS,3448,,0,332 330
EI,837.0,DUB,599,BRS,490,Y,0,AT7 AT4
EI,837.0,DUB,599,BRU,302,,0,320
EI,837.0,DUB,599,BUD,1489,,0,320
EI,837.0,DUB,599,CDG,1382,,0,320 319
EI,837.0,DUB,599,CFU,1460,,0,320
EI,837.0,DUB,599,CPH,609,,0,320
EI,837.0,DUB,599,CTA,1509,,0,320
EI,837.0,DUB,599,CWL,488,Y,0,AT7
EI,837.0,DUB,599,DBV,1200,,0,320
EI,837.0,DUB,599,DUS,345,,0,320
EI,837.0,DUB,599,EDI,535,Y,0,AT7
EI,837.0,DUB,599,FAO,1626,,0,320 321 330 332
EI,837.0,DUB,599,FCO,1555,,0,320
EI,837.0,DUB,599,FRA,340,,0,320
EI,837.0,DUB,599,FUE,1051,,0,320
EI,837.0,DUB,599,GLA,534,Y,0,AT7 AT4
EI,837.0,DUB,599,GVA,1665,,0,320
EI,837.0,DUB,599,HAJ,352,,0,320
EI,837.0,DUB,599,HAM,342,,0,320
EI,837.0,DUB,599,IAD,3714,Y,0,752
EI,837.0,DUB,599,IBZ,1225,,0,320
EI,837.0,DUB,599,IOM,520,Y,0,AT4
EI,837.0,DUB,599,JER,499,Y,0,AT7
EI,837.0,DUB,599,JFK,3797,,0,330
EI,837.0,DUB,599,KIR,601,Y,0,AT4
EI,837.0,DUB,599,LGW,502,,0,320 319
EI,837.0,DUB,599,LHR,507,,0,320
EI,837.0,DUB,599,LIN,1529,,0,320
EI,837.0,DUB,599,LIS,1638,,0,320
EI,837.0,DUB,599,LPA,1054,,0,320
EI,837.0,DUB,599,LYS,1335,,0,320
EI,837.0,DUB,599,MAD,1229,,0,320
EI,837.0,DUB,599,MAN,478,,0,320
EI,837.0,DUB,599,MCO,3878,,0,330 332
EI,837.0,DUB,599,MRS,1353,,0,320
EI,837.0,DUB,599,MUC,346,,0,320
EI,837.0,DUB,599,MXP,1524,,0,320
EI,837.0,DUB,599,NAP,1561,,0,320
EI,837.0,DUB,599,NCE,1354,,0,320
EI,837.0,DUB,599,NCL,521,Y,0,AT7
EI,837.0,DUB,599,ORD,3830,,0,330 332
EI,837.0,DUB,599,PGF,1356,,0,320
EI,837.0,DUB,599,PMI,3998,,0,320
EI,837.0,DUB,599,PRG,1587,,0,320
EI,837.0,DUB,599,PUY,1203,,0,320
EI,837.0,DUB,599,SCQ,1243,,0,320
EI,837.0,DUB,599,SEN,508,Y,0,AT4 AT7
EI,837.0,DUB,599,SFO,3469,,0,332
EI,837.0,DUB,599,STR,350,,0,320
EI,837.0,DUB,599,SXF,337,,0,320
EI,837.0,DUB,599,TFS,1056,,0,320
EI,837.0,DUB,599,TLS,1273,,0,320
EI,837.0,DUB,599,VCE,1551,,0,320
EI,837.0,DUB,599,VIE,1613,,0,320
EI,837.0,DUB,599,VRN,1550,,0,320
EI,837.0,DUB,599,WAW,679,,0,320
EI,837.0,DUB,599,YYZ,193,,0,757
EI,837.0,DUB,599,ZRH,1678,,0,320
EI,837.0,DUS,345,DUB,599,,0,320
EI,837.0,EDI,535,DUB,599,Y,0,AT7
EI,837.0,EDI,535,ORK,596,Y,0,AT7
EI,837.0,EDI,535,SNN,603,Y,0,AT7
EI,837.0,FAO,1626,BHD,467,,0,320
EI,837.0,FAO,1626,DUB,599,,0,320 321 330 332
EI,837.0,FAO,1626,ORK,596,,0,320
EI,837.0,FAO,1626,SNN,603,,0,320
EI,837.0,FCO,1555,DUB,599,,0,320
EI,837.0,FRA,340,DUB,599,,0,320
EI,837.0,FUE,1051,DUB,599,,0,320
EI,837.0,GLA,534,DUB,599,Y,0,AT7 AT4
EI,837.0,GLA,534,ORK,596,Y,0,AT7
EI,837.0,GVA,1665,DUB,599,,0,320
EI,837.0,HAJ,352,DUB,599,,0,320
EI,837.0,HAM,342,DUB,599,,0,320
EI,837.0,IAD,3714,DUB,599,Y,0,752
EI,837.0,IBZ,1225,DUB,599,,0,320
EI,837.0,IOM,520,DUB,599,Y,0,AT4
EI,837.0,JER,499,DUB,599,Y,0,AT7
EI,837.0,JER,499,ORK,596,Y,0,AT7
EI,837.0,JFK,3797,DUB,599,,0,330
EI,837.0,JFK,3797,SNN,603,,0,757
EI,837.0,KIR,601,DUB,599,Y,0,AT4
EI,837.0,LGW,502,BHD,467,,0,320 319
EI,837.0,LGW,502,DUB,599,,0,320
EI,837.0,LGW,502,NOC,600,,0,319
EI,837.0,LHR,507,BHD,467,,0,319
EI,837.0,LHR,507,DUB,599,,0,320
EI,837.0,LHR,507,ORK,596,,0,320
EI,837.0,LHR,507,SNN,603,,0,320
EI,837.0,LIN,1529,DUB,599,,0,320
EI,837.0,LIS,1638,DUB,599,,0,320
EI,837.0,LIS,1638,ORK,596,,0,320
EI,837.0,LPA,1054,DUB,599,,0,320
EI,837.0,LYS,1335,DUB,599,,0,320
EI,837.0,MAD,1229,DUB,599,,0,320
EI,837.0,MAN,478,DUB,599,,0,320
EI,837.0,MAN,478,ORK,596,Y,0,AT7
EI,837.0,MAN,478,SNN,603,Y,0,AT7 AT4
EI,837.0,MCO,3878,DUB,599,,0,330 332
EI,837.0,MRS,1353,DUB,599,,0,320
EI,837.0,MSY,3861,ORD,3830,Y,0,320
EI,837.0,MUC,346,DUB,599,,0,320
EI,837.0,MUC,346,ORK,596,,0,320
EI,837.0,MXP,1524,DUB,599,,0,320
EI,837.0,NAP,1561,DUB,599,,0,320
EI,837.0,NCE,1354,DUB,599,,0,320
EI,837.0,NCE,1354,ORK,596,,0,320
EI,837.0,NCL,521,DUB,599,Y,0,AT7
EI,837.0,NCL,521,ORK,596,Y,0,AT7
EI,837.0,NOC,600,LGW,502,,0,319
EI,837.0,ORD,3830,ATL,3682,Y,0,CR7 E70
EI,837.0,ORD,3830,DUB,599,,0,330 332
EI,837.0,ORD,3830,MSY,3861,Y,0,ERJ
EI,837.0,ORK,596,ACE,1055,,0,320
EI,837.0,ORK,596,AGP,1230,,0,320
EI,837.0,ORK,596,ALC,1212,,0,320
EI,837.0,ORK,596,AMS,580,,0,320
EI,837.0,ORK,596,BCN,1218,,0,320
EI,837.0,ORK,596,BHX,469,Y,0,AT7
EI,837.0,ORK,596,BRS,490,Y,0,AT7
EI,837.0,ORK,596,BRU,302,,0,320
EI,837.0,ORK,596,CDG,1382,,0,320
EI,837.0,ORK,596,EDI,535,Y,0,AT7
EI,837.0,ORK,596,FAO,1626,,0,320
EI,837.0,ORK,596,GLA,534,Y,0,AT7
EI,837.0,ORK,596,JER,499,Y,0,AT7
EI,837.0,ORK,596,LHR,507,,0,320
EI,837.0,ORK,596,LIS,1638,,0,320
EI,837.0,ORK,596,MAN,478,Y,0,AT7
EI,837.0,ORK,596,MUC,346,,0,320
EI,837.0,ORK,596,NCE,1354,,0,320
EI,837.0,ORK,596,NCL,521,Y,0,AT7
EI,837.0,ORK,596,PMI,3998,,0,320
EI,837.0,PGF,1356,DUB,599,,0,320
EI,837.0,PMI,3998,BHD,467,,0,320 319
EI,837.0,PMI,3998,DUB,599,,0,320
EI,837.0,PMI,3998,ORK,596,,0,320
EI,837.0,PRG,1587,DUB,599,,0,320
EI,837.0,PUY,1203,DUB,599,,0,320
EI,837.0,SCQ,1243,DUB,599,,0,320
EI,837.0,SEN,508,DUB,599,Y,0,AT4 AT7
EI,837.0,SFO,3469,DUB,599,,0,332
EI,837.0,SNN,603,AGP,1230,,0,320
EI,837.0,SNN,603,BHX,469,Y,0,AT4 AT7
EI,837.0,SNN,603,BOS,3448,,0,757
EI,837.0,SNN,603,BRS,490,Y,0,AT4
EI,837.0,SNN,603,EDI,535,Y,0,AT7
EI,837.0,SNN,603,FAO,1626,,0,320
EI,837.0,SNN,603,JFK,3797,,0,757
EI,837.0,SNN,603,LHR,507,,0,320
EI,837.0,SNN,603,MAN,478,Y,0,AT7 AT4
EI,837.0,STR,350,DUB,599,,0,320
EI,837.0,SXF,337,DUB,599,,0,320
EI,837.0,TFS,1056,DUB,599,,0,320
EI,837.0,TLS,1273,DUB,599,,0,320
EI,837.0,VCE,1551,DUB,599,,0,320
EI,837.0,VIE,1613,DUB,599,,0,320
EI,837.0,VRN,1550,DUB,599,,0,320
EI,837.0,WAW,679,DUB,599,,0,320
EI,837.0,YYZ,193,DUB,599,,0,757
EI,837.0,ZRH,1678,DUB,599,,0,320
EK,2183.0,ABJ,253,ACC,248,,0,77W
EK,2183.0,ACC,248,ABJ,253,,0,77W
EK,2183.0,ACC,248,DXB,2188,,0,77W
EK,2183.0,ADD,1107,DXB,2188,,0,332
EK,2183.0,ADL,3341,DXB,2188,,0,77W
EK,2183.0,AKL,2006,BNE,3320,,0,388
EK,2183.0,AKL,2006,MEL,3339,,0,388
EK,2183.0,AKL,2006,SYD,3361,,0,388
EK,2183.0,ALG,210,DXB,2188,,0,77W
EK,2183.0,AMD,2994,DXB,2188,,0,332
EK,2183.0,AMM,2170,DXB,2188,,0,773 77W 772
EK,2183.0,AMS,580,DXB,2188,,0,388
EK,2183.0,ARN,737,DXB,2188,,0,77W
EK,2183.0,ATH,3941,DXB,2188,,0,77W
EK,2183.0,BAH,2057,DXB,2188,,0,332 772 773
EK,2183.0,BCN,1218,DXB,2188,,0,388
EK,2183.0,BEY,2177,DXB,2188,,0,773
EK,2183.0,BGW,4130,DXB,2188,,0,332
EK,2183.0,BHX,469,DXB,2188,,0,77W
EK,2183.0,BKK,3885,DXB,2188,,0,388 77W
EK,2183.0,BKK,3885,HKG,3077,,0,388
EK,2183.0,BKK,3885,SYD,3361,,0,77W
EK,2183.0,BLR,3131,DXB,2188,,0,773
EK,2183.0,BNE,3320,AKL,2006,,0,388
EK,2183.0,BNE,3320,BKQ,4217,Y,0,DH4
EK,2183.0,BNE,3320,DXB,2188,,0,388
EK,2183.0,BNE,3320,LRE,6289,Y,0,DH4
EK,2183.0,BNE,3320,ROK,3329,Y,0,DH8 DH4
EK,2183.0,BNE,3320,SIN,3316,,0,77W
EK,2183.0,BOM,2997,DXB,2188,,0,77W 772 73H 332 773
EK,2183.0,BOS,3448,DXB,2188,,0,77L
EK,2183.0,BSR,2234,DXB,2188,,0,332
EK,2183.0,CAI,1128,DXB,2188,,0,773 772
EK,2183.0,CAN,3370,DXB,2188,,0,77W
EK,2183.0,CCJ,3137,DXB,2188,,0,332 772
EK,2183.0,CCU,3043,DXB,2188,,0,332
EK,2183.0,CDG,1382,DXB,2188,,0,77W 388
EK,2183.0,CGK,3275,DXB,2188,,0,77W
EK,2183.0,CHC,2009,SYD,3361,,0,77W
EK,2183.0,CMB,3024,DXB,2188,,0,77W
EK,2183.0,CMB,3024,MLE,3156,,0,773
EK,2183.0,CMN,1074,DXB,2188,,0,77W
EK,2183.0,CNS,3322,GOV,6316,Y,0,717
EK,2183.0,COK,3136,DXB,2188,,0,772 773 332
EK,2183.0,CPH,609,DXB,2188,,0,77W
EK,2183.0,CPT,797,DXB,2188,,0,77W
EK,2183.0,DAC,3076,DXB,2188,,0,77W
EK,2183.0,DAR,1177,DXB,2188,,0,773
EK,2183.0,DEL,3093,DXB,2188,,0,773 772 73H 77W
EK,2183.0,DFW,3670,DXB,2188,,0,77L
EK,2183.0,DKR,1084,DXB,2188,,0,343
EK,2183.0,DME,4029,DXB,2188,,0,388
EK,2183.0,DMM,2064,DXB,2188,,0,332 773 772
EK,2183.0,DOH,11051,DXB,2188,,0,772 77W 773 332
EK,2183.0,DRW,3999,ASP,3319,Y,0,717
EK,2183.0,DRW,3999,GOV,6316,Y,0,717
EK,2183.0,DUB,599,DXB,2188,,0,77W
EK,2183.0,DUR,799,DXB,2188,,0,77W
EK,2183.0,DUS,345,DXB,2188,,0,77W
EK,2183.0,DXB,2188,ACC,248,,0,77W
EK,2183.0,DXB,2188,ADD,1107,,0,332
EK,2183.0,DXB,2188,ADL,3341,,0,77W
EK,2183.0,DXB,2188,ALG,210,,0,77W
EK,2183.0,DXB,2188,AMD,2994,,0,332
EK,2183.0,DXB,2188,AMM,2170,,0,773 77W 772
EK,2183.0,DXB,2188,AMS,580,,0,388
EK,2183.0,DXB,2188,ARN,737,,0,77W
EK,2183.0,DXB,2188,ATH,3941,,0,77W
EK,2183.0,DXB,2188,BAH,2057,,0,332 772 773
EK,2183.0,DXB,2188,BCN,1218,,0,388
EK,2183.0,DXB,2188,BEY,2177,,0,773
EK,2183.0,DXB,2188,BGW,4130,,0,332
EK,2183.0,DXB,2188,BHX,469,,0,77W
EK,2183.0,DXB,2188,BKK,3885,,0,388 77W
EK,2183.0,DXB,2188,BLR,3131,,0,773
EK,2183.0,DXB,2188,BNE,3320,,0,388
EK,2183.0,DXB,2188,BOM,2997,,0,772 332 77W 73H 773
EK,2183.0,DXB,2188,BOS,3448,,0,77L
EK,2183.0,DXB,2188,BSR,2234,,0,332
EK,2183.0,DXB,2188,CAI,1128,,0,773 772
EK,2183.0,DXB,2188,CAN,3370,,0,77W
EK,2183.0,DXB,2188,CCJ,3137,,0,332 772
EK,2183.0,DXB,2188,CCU,3043,,0,332
EK,2183.0,DXB,2188,CDG,1382,,0,77W 388
EK,2183.0,DXB,2188,CGK,3275,,0,77W
EK,2183.0,DXB,2188,CMB,3024,,0,77W
EK,2183.0,DXB,2188,CMN,1074,,0,77W
EK,2183.0,DXB,2188,COK,3136,,0,772 773 332
EK,2183.0,DXB,2188,CPH,609,,0,77W
EK,2183.0,DXB,2188,CPT,797,,0,77W
EK,2183.0,DXB,2188,DAC,3076,,0,77W
EK,2183.0,DXB,2188,DAR,1177,,0,773
EK,2183.0,DXB,2188,DEL,3093,,0,772 73H 77W 773
EK,2183.0,DXB,2188,DFW,3670,,0,77L
EK,2183.0,DXB,2188,DKR,1084,,0,343
EK,2183.0,DXB,2188,DME,4029,,0,388
EK,2183.0,DXB,2188,DMM,2064,,0,332 773 772
EK,2183.0,DXB,2188,DOH,11051,,0,772 77W 773 332
EK,2183.0,DXB,2188,DUB,599,,0,77W
EK,2183.0,DXB,2188,DUR,799,,0,77W
EK,2183.0,DXB,2188,DUS,345,,0,77W
EK,2183.0,DXB,2188,EBB,1187,,0,345
EK,2183.0,DXB,2188,EBL,3989,,0,332
EK,2183.0,DXB,2188,FCO,1555,,0,388 77W
EK,2183.0,DXB,2188,FRA,340,,0,77W
EK,2183.0,DXB,2188,GIG,2560,,0,77W
EK,2183.0,DXB,2188,GLA,534,,0,77W 77L
EK,2183.0,DXB,2188,GRU,2564,,0,77W
EK,2183.0,DXB,2188,GVA,1665,,0,77L 77W
EK,2183.0,DXB,2188,HAM,342,,0,77W
EK,2183.0,DXB,2188,HKG,3077,,0,388 77W
EK,2183.0,DXB,2188,HKT,3179,,0,77W
EK,2183.0,DXB,2188,HND,2359,,0,77L
EK,2183.0,DXB,2188,IAD,3714,,0,77W
EK,2183.0,DXB,2188,IAH,3550,,0,77W
EK,2183.0,DXB,2188,ICN,3930,,0,388
EK,2183.0,DXB,2188,IKA,4330,,0,772 77W 332
EK,2183.0,DXB,2188,ISB,2223,,0,77W
EK,2183.0,DXB,2188,IST,1701,,0,77W
EK,2183.0,DXB,2188,JED,2072,,0,388
EK,2183.0,DXB,2188,JFK,3797,,0,388
EK,2183.0,DXB,2188,JNB,813,,0,77W
EK,2183.0,DXB,2188,KBL,2050,,0,345
EK,2183.0,DXB,2188,KBP,2939,,0,345
EK,2183.0,DXB,2188,KHI,2206,,0,77W
EK,2183.0,DXB,2188,KIX,3992,,0,77W
EK,2183.0,DXB,2188,KRT,1175,,0,332
EK,2183.0,DXB,2188,KUL,3304,,0,77W 773
EK,2183.0,DXB,2188,KWI,2176,,0,77W 772 332 773
EK,2183.0,DXB,2188,LAD,951,,0,77W 332 77L
EK,2183.0,DXB,2188,LAX,3484,,0,388
EK,2183.0,DXB,2188,LCA,1197,,0,773
EK,2183.0,DXB,2188,LED,2948,,0,77L 77W
EK,2183.0,DXB,2188,LGW,502,,0,77W 388
EK,2183.0,DXB,2188,LHE,2207,,0,77W
EK,2183.0,DXB,2188,LHR,507,,0,388
EK,2183.0,DXB,2188,LIS,1638,,0,77W
EK,2183.0,DXB,2188,LOS,273,,0,77W
EK,2183.0,DXB,2188,LUN,907,,0,343
EK,2183.0,DXB,2188,LYS,1335,,0,77L
EK,2183.0,DXB,2188,MAA,3144,,0,77W 772 332 773
EK,2183.0,DXB,2188,MAD,1229,,0,77W
EK,2183.0,DXB,2188,MAN,478,,0,77W 388
EK,2183.0,DXB,2188,MCT,2194,,0,738 332 E75 73H 77W 772 E90
EK,2183.0,DXB,2188,MED,2074,,0,332
EK,2183.0,DXB,2188,MEL,3339,,0,388
EK,2183.0,DXB,2188,MLA,1606,,0,773
EK,2183.0,DXB,2188,MLE,3156,,0,773 77W
EK,2183.0,DXB,2188,MNL,2397,,0,77W
EK,2183.0,DXB,2188,MRU,893,,0,388 77W
EK,2183.0,DXB,2188,MUC,346,,0,388
EK,2183.0,DXB,2188,MXP,1524,,0,77W 773
EK,2183.0,DXB,2188,NBO,4059,,0,77W 77L
EK,2183.0,DXB,2188,NCE,1354,,0,77W
EK,2183.0,DXB,2188,NCL,521,,0,77W
EK,2183.0,DXB,2188,NRT,2279,,0,77W
EK,2183.0,DXB,2188,PEK,3364,,0,388 77W
EK,2183.0,DXB,2188,PER,3351,,0,77W
EK,2183.0,DXB,2188,PEW,2219,,0,772 332
EK,2183.0,DXB,2188,PRG,1587,,0,77W
EK,2183.0,DXB,2188,PVG,3406,,0,388 77W
EK,2183.0,DXB,2188,RUH,2082,,0,77W 773 772
EK,2183.0,DXB,2188,SAH,3980,,0,332
EK,2183.0,DXB,2188,SEA,3577,,0,77W
EK,2183.0,DXB,2188,SEZ,994,,0,77W
EK,2183.0,DXB,2188,SFO,3469,,0,77W
EK,2183.0,DXB,2188,SGN,3205,,0,772
EK,2183.0,DXB,2188,SIN,3316,,0,77W 388
EK,2183.0,DXB,2188,SKT,6776,,0,332
EK,2183.0,DXB,2188,SYD,3361,,0,388
EK,2183.0,DXB,2188,TPE,2276,,0,77W
EK,2183.0,DXB,2188,TRV,3153,,0,332
EK,2183.0,DXB,2188,TUN,287,,0,773
EK,2183.0,DXB,2188,VCE,1551,,0,77W
EK,2183.0,DXB,2188,VIE,1613,,0,77W
EK,2183.0,DXB,2188,WAW,679,,0,332
EK,2183.0,DXB,2188,YYZ,193,,0,388
EK,2183.0,DXB,2188,ZRH,1678,,0,388 77W
EK,2183.0,EBB,1187,DXB,2188,,0,345
EK,2183.0,EBL,3989,DXB,2188,,0,332
EK,2183.0,EZE,3988,GIG,2560,,0,77W
EK,2183.0,FCO,1555,DXB,2188,,0,388 77W
EK,2183.0,FRA,340,DXB,2188,,0,77W
EK,2183.0,GIG,2560,DXB,2188,,0,77W
EK,2183.0,GIG,2560,EZE,3988,,0,77W
EK,2183.0,GLA,534,DXB,2188,,0,77W 77L
EK,2183.0,GRU,2564,DXB,2188,,0,77W
EK,2183.0,GVA,1665,DXB,2188,,0,77L 77W
EK,2183.0,HAM,342,DXB,2188,,0,77W
EK,2183.0,HKG,3077,BKK,3885,,0,388
EK,2183.0,HKG,3077,DXB,2188,,0,388 77W
EK,2183.0,HKT,3179,DXB,2188,,0,77W
EK,2183.0,HND,2359,DXB,2188,,0,77L
EK,2183.0,HRE,1005,LUN,907,,0,343
EK,2183.0,IAD,3714,DXB,2188,,0,77W
EK,2183.0,IAH,3550,DXB,2188,,0,77W
EK,2183.0,ICN,3930,DXB,2188,,0,388
EK,2183.0,IKA,4330,DXB,2188,,0,772 77W 332
EK,2183.0,ISB,2223,DXB,2188,,0,77W
EK,2183.0,IST,1701,DXB,2188,,0,77W
EK,2183.0,JED,2072,DXB,2188,,0,388
EK,2183.0,JFK,3797,DXB,2188,,0,388
EK,2183.0,JFK,3797,MXP,1524,,0,77W
EK,2183.0,JNB,813,DXB,2188,,0,77W
EK,2183.0,KBL,2050,DXB,2188,,0,345
EK,2183.0,KBP,2939,DXB,2188,,0,345
EK,2183.0,KHI,2206,DXB,2188,,0,77W
EK,2183.0,KIX,3992,DXB,2188,,0,77W
EK,2183.0,KRT,1175,DXB,2188,,0,332
EK,2183.0,KUL,3304,DXB,2188,,0,773 77W
EK,2183.0,KUL,3304,MEL,3339,,0,77W
EK,2183.0,KWI,2176,DXB,2188,,0,77W 772 332 773
EK,2183.0,LAD,951,DXB,2188,,0,77W 77L
EK,2183.0,LAX,3484,DXB,2188,,0,388
EK,2183.0,LCA,1197,DXB,2188,,0,773
EK,2183.0,LCA,1197,MLA,1606,,0,773
EK,2183.0,LED,2948,DXB,2188,,0,77L 77W
EK,2183.0,LGW,502,DXB,2188,,0,77W 388
EK,2183.0,LHE,2207,DXB,2188,,0,77W
EK,2183.0,LHR,507,DXB,2188,,0,388
EK,2183.0,LIS,1638,DXB,2188,,0,77W
EK,2183.0,LOS,273,DXB,2188,,0,77W
EK,2183.0,LUN,907,DXB,2188,,0,343
EK,2183.0,LUN,907,HRE,1005,,0,343
EK,2183.0,LYS,1335,DXB,2188,,0,77L
EK,2183.0,MAA,3144,DXB,2188,,0,332 77W 772 773
EK,2183.0,MAD,1229,DXB,2188,,0,77W
EK,2183.0,MAN,478,DXB,2188,,0,77W 388
EK,2183.0,MCT,2194,DXB,2188,,0,738 332 E75 73H 77W 772 E90 73G
EK,2183.0,MED,2074,DXB,2188,,0,332
EK,2183.0,MEL,3339,AKL,2006,,0,388
EK,2183.0,MEL,3339,DXB,2188,,0,388
EK,2183.0,MEL,3339,KUL,3304,,0,77W
EK,2183.0,MEL,3339,SIN,3316,,0,77W
EK,2183.0,MEL,3339,WLG,2042,Y,0,73H
EK,2183.0,MLA,1606,LCA,1197,,0,773
EK,2183.0,MLA,1606,TIP,1157,,0,773
EK,2183.0,MLE,3156,CMB,3024,,0,773
EK,2183.0,MLE,3156,DXB,2188,,0,773 77W
EK,2183.0,MNL,2397,DXB,2188,,0,77W
EK,2183.0,MRU,893,DXB,2188,,0,388 77W
EK,2183.0,MUC,346,DXB,2188,,0,388
EK,2183.0,MXP,1524,DXB,2188,,0,77W 773
EK,2183.0,MXP,1524,JFK,3797,,0,77W
EK,2183.0,NBO,4059,DXB,2188,,0,77W 77L
EK,2183.0,NCE,1354,DXB,2188,,0,77W
EK,2183.0,NCL,521,DXB,2188,,0,77W
